,Symbol,Shortname,Sector,Volatility5Y,Volatility1Y,Currentprice,Marketcap,Ebitda,AnnualReturnLong,AnnualReturnShort,Betalong,Betashort,Revenuegrowth,Fulltimeemployees,Longbusinesssummary,Weight
342,NTAP,"NetApp, Inc.",Technology,0.3739035717474376,0.30192342948827683,104.73,21613862912,1444000000.0,0.20923594955242852,0.8360924855226195,1.072235865203326,1.0109475999158595,0.052,12000.0,"NetApp, Inc. provides cloud-led and data-centric services to manage and share data on-premises, and private and public clouds worldwide. It operates in two segments, Hybrid Cloud and Public Could. The company offers intelligent data management software, such as NetApp ONTAP, NetApp Snapshot, NetApp SnapCenter Backup Management, NetApp SnapMirror Data Replication, NetApp SnapLock Data Compliance, and storage infrastructure solutions, including NetApp All-Flash FAS series, NetApp Fabric Attached Storage, NetApp E/EF series, and NetApp StorageGRID. In addition, it provides cloud storage and data services comprising NetApp Cloud Volumes ONTAP, Azure NetApp Files, Amazon FSx for NetApp ONTAP, NetApp Cloud Volumes Service for Google Cloud, and cloud operations services, such as NetApp Cloud Insights, Spot by NetApp, and Instaclustr. Further, the company offers application-aware data management service under the NetApp Astra name; and professional and support services, such as strategic consulting, professional, managed, and support services. Additionally, it provides assessment, design, implementation, and migration services. The company serves the energy, financial service, government, technology, internet, life science, healthcare service, manufacturing, media, entertainment, animation, video postproduction, and markets through a direct sales force and an ecosystem of partners. NetApp, Inc. was incorporated in 1992 and is headquartered in San Jose, California.",0.0004443967279901
343,APTV,Aptiv PLC,Consumer Cyclical,0.4796134550737541,0.3257307703359029,78.72,21465292800,2744000000.0,0.12404199288490858,-0.23060283012834437,1.4712728434810491,1.3147597135068083,0.06,154000.0,"Aptiv PLC engages in design, manufacture, and sale of vehicle components in North America, Europe, Middle East, Africa, the Asia Pacific, South America, and internationally. The company provides electrical, electronic, and safety technology solutions to the automotive and commercial vehicle markets. It operates through two segments, Signal and Power Solutions, and Advanced Safety and User Experience. The Signal and Power Solutions segment designs, manufactures, and assembles vehicle's electrical architecture, including engineered component products, connectors, wiring assemblies and harnesses, cable management products, electrical centers, and hybrid high voltage and safety distribution systems. Its Advanced Safety and User Experience segment provides critical technologies and services for vehicle safety, security, comfort, and convenience, such as sensing and perception systems, electronic control units, multi-domain controllers, vehicle connectivity systems, application software, autonomous driving technologies, and end-to-end DevOps tools. The company was formerly known as Delphi Automotive PLC and changed its name to Aptiv PLC in December 2017. Aptiv PLC was incorporated in 2011 and is based in Dublin, Ireland.",0.0004413420185233
344,BAX,Baxter International Inc.,Healthcare,0.29104548569931993,0.2798254940293205,41.94,21298264064,2776000000.0,-0.06204449418994229,0.17755350724529295,0.6682086372672413,0.6016185402220573,0.037,60000.0,"Baxter International Inc., through its subsidiaries, develops and provides a portfolio of healthcare products worldwide. The company operates through four segments: Medical Products and Therapies, Healthcare Systems and Technologies, Pharmaceuticals, and Kidney Care. The company offers sterile intravenous (IV) solutions; infusion systems and devices; parenteral nutrition therapies; generic injectable pharmaceuticals; surgical hemostat and sealant products, advanced surgical equipment; smart bed systems; patient monitoring and diagnostic technologies; and respiratory health devices, as well as advanced equipment for the surgical space, including surgical video technologies, precision positioning devices, and other accessories. It also provides administrative sets; adhesion prevention products; inhaled anesthesia; drug compounding; chronic and acute dialysis therapies and services, including peritoneal dialysis (PD), hemodialysis (HD), continuous renal replacement therapies (CRRT), and other organ support therapies. The company's products are used in hospitals, kidney dialysis centers, nursing homes, rehabilitation centers, ambulatory surgery centers, doctors' offices, and patients at home under physician supervision. The company sells its products through direct sales force, as well as through independent distributors, drug wholesalers, and specialty pharmacy or other alternate site providers in approximately 100 countries. It has an agreement with Celerity Pharmaceutical, LLC to develop acute care generic injectable premix and oncolytic products; and a collaborative research agreement with Miromatrix Medical Inc. aiming to advance care for patients with acute liver failure. Baxter International Inc. was incorporated in 1931 and is headquartered in Deerfield, Illinois.",0.0004379077863335
345,IFF,International Flavors & Fragran,Basic Materials,0.35315766676255683,0.35361609769067565,83.08,21211572224,1754000000.0,0.01036453983217478,0.09643769407314551,0.9224265769866506,1.01894371050784,-0.05,21500.0,"International Flavors & Fragrances Inc., together with its subsidiaries, manufactures and sells cosmetic active and natural health ingredients for use in various consumer products in the United States, Europe, and internationally. It operates through four segments: Nourish, Health & Biosciences, Scent, and Pharma Solutions. The Nourish segment offers natural and plant-based specialty food ingredients, such as flavor compounds used in savory products; beverages; sweets; and dairy products. It also provides value-added spices and seasoning ingredients; savory solutions, including spices, sauces, marinades, and mixtures; and natural antioxidants and anti-microbials. The Health & Biosciences segment develops and produces enzymes, food cultures, probiotics, and specialty ingredients for food and non-food applications. Its Scent segment provides fragrance compounds, which include fine fragrances comprising perfumes and colognes, as well as consumer fragrances; fragrance ingredients comprising synthetic and natural ingredients that include natural flavor extracts, specialty botanical extracts, distillates, essential oils, citrus products, aroma chemicals, natural gums, and resins; and cosmetic active ingredients consisting of active and functional ingredients, and delivery systems for cosmetic and personal care product industries. Its Pharma Solutions segment produces and sells cellulosics and seaweed-based pharma excipients. The company sells its products primarily to manufacturers of perfumes and cosmetics, hair and other personal care products, soaps and detergents, cleaning products, dairy, meat and other processed foods, beverages, snacks and savory foods, sweet and baked goods, dietary supplements, infant and elderly nutrition, functional food, and pharmaceutical excipients and oral care products. International Flavors & Fragrances Inc. was incorporated in 1909 and is headquartered in New York, New York.",0.0004361253391053
346,INVH,Invitation Homes Inc.,Real Estate,0.3044923089326684,0.2036659346487935,34.59,21167628288,1356889984.0,0.1521993694771755,0.27177864474053504,0.9486804336890169,0.9862727818567055,0.072,1555.0,"Invitation Homes, an S&P 500 company, is the nation's premier single-family home leasing and management company, meeting changing lifestyle demands by providing access to high-quality, updated homes with valued features such as close proximity to jobs and access to good schools. The company's mission, Together with you, we make a house a home, reflects its commitment to providing homes where individuals and families can thrive and high-touch service that continuously enhances residents' living experiences.",0.0004352218198476
347,BALL,Ball Corporation,Consumer Cyclical,0.32949463154723985,0.31101350052687493,66.22,20847380480,2112000000.0,0.09489404299689741,0.34400070703584507,0.8182759822892778,0.9654086384294416,-0.041,21000.0,"Ball Corporation supplies aluminum packaging products for the beverage, personal care, and household products industries in the United States, Brazil, and internationally. The company manufactures and sells aluminum beverage containers to fillers of carbonated soft drinks, beer, energy drinks, and other beverages. It also manufactures and sells extruded aluminum aerosol containers, recloseable aluminum bottles, aluminum cups, and aluminum slugs. Ball Corporation was founded in 1880 and is headquartered in Westminster, Colorado.",0.0004286372921951
348,WDC,Western Digital Corporation,Technology,0.49728563344891746,0.3681087200836949,63.94,20835487744,-1058000000.0,0.2108670997963349,0.9446434318378143,1.4543955723491957,1.4532220602686405,,53000.0,"Western Digital Corporation develops, manufactures, and sells data storage devices and solutions in the United States, China, Hong Kong, Europe, the Middle East, Africa, rest of Asia, and internationally. It offers client devices, including hard disk drives (HDDs) and solid state drives (SSDs) for desktop and notebook personal computers (PCs), gaming consoles, and set top boxes; and flash-based embedded storage products for mobile phones, tablets, notebook PCs, and other portable and wearable devices, as well as automotive, Internet of Things, industrial, and connected home applications. The company also provides enterprise HDDs; enterprise SSDs consisting of flash-based SSDs and software solutions for use in enterprise servers, online transactions, data analysis, and other enterprise applications; and data storage platforms. In addition, it offers external HDD storage products in mobile and desktop form; client portable SSDs; removable cards that are used in consumer devices comprising mobile phones, tablets, imaging systems, and cameras and smart video systems; universal serial bus flash drives for use in the computing and consumer markets; and wireless drive products used in-field backup of created content, as well as wireless streaming of high-definition movies, photos, music, and documents to tablets, smartphones, and PCs. The company sells its products under the Western Digital, SanDisk, and WD brands to original equipment manufacturers, distributors, dealers, resellers, and retailers. Western Digital Corporation was founded in 1970 and is headquartered in San Jose, California.",0.0004283927689007
349,TSN,"Tyson Foods, Inc.",Consumer Defensive,0.3175067246838895,0.2888951154567396,58.05,20724371456,2080000000.0,0.04761957421473895,0.11942933290829849,0.6373548054680925,0.35402408471131486,0.004,139000.0,"Tyson Foods, Inc., together with its subsidiaries, operates as a food company worldwide. It operates through four segments: Beef, Pork, Chicken, and Prepared Foods. The company processes live fed cattle and hogs; fabricates dressed beef and pork carcasses into primal and sub-primal meat cuts, as well as case ready beef and pork, and fully cooked meats; raises and processes chickens into fresh, frozen, and value-added chicken products, including breaded chicken strips, nuggets, patties, and other ready-to-fix or fully cooked chicken parts; and supplies poultry breeding stock. It also manufactures and markets frozen and refrigerated food products, including ready-to-eat sandwiches, flame-grilled hamburgers, Philly steaks, pepperoni, bacon, breakfast sausage, turkey, lunchmeat, hot dogs, flour and corn tortilla products, appetizers, snacks, prepared meals, ethnic foods, side dishes, meat dishes, breadsticks, and processed meats under the Tyson, Jimmy Dean, Hillshire Farm, Ball Park, Wright, Aidells, ibp, and State Fair brands. The company sells its products through its sales staff to grocery retailers, grocery wholesalers, meat distributors, warehouse club stores, military commissaries, industrial food processing companies, chain restaurants or their distributors, live markets, international export companies, and domestic distributors who serve restaurants and food service operations, such as plant and school cafeterias, convenience stores, hospitals, and other vendors, as well as through independent brokers and trading companies. The company was founded in 1935 and is headquartered in Springdale, Arkansas.",0.0004261081372726
350,WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,0.5280630330307117,0.5236339010407917,8.44,20590983168,7408999936.0,-0.09151054250174984,-0.3365116767653933,1.0486898539859377,1.6602993683452618,-0.066,35300.0,"Warner Bros. Discovery, Inc. operates as a media and entertainment company worldwide. It operates through three segments: Studios, Network, and DTC. The Studios segment produces and releases feature films for initial exhibition in theaters; produces and licenses television programs to its networks and third parties and direct-to-consumer services; distributes films and television programs to various third parties and internal television; and offers streaming services and distribution through the home entertainment market, themed experience licensing, and interactive gaming. The Network segment comprises domestic and international television networks. The DTC segment offers premium pay-tv and streaming services. In addition, the company offers portfolio of content, brands, and franchises across television, film, streaming, and gaming under the Warner Bros. Motion Picture Group, Warner Bros. Television Group, DC, HBO, HBO Max, Max, Discovery Channel, discovery+, CNN, HGTV, Food Network, TNT Sports, TBS, TLC, OWN, Warner Bros. Games, Batman, Superman, Wonder Woman, Harry Potter, Looney Tunes, Hanna-Barbera, Game of Thrones, and The Lord of the Rings brands. Further, it provides content through distribution platforms, including linear network, free-to-air, and broadcast television; authenticated GO applications, digital distribution arrangements, content licensing arrangements, and direct-to-consumer subscription products. Warner Bros. Discovery, Inc. was incorporated in 2008 and is headquartered in New York, New York.",0.0004233655771397
351,WAT,Waters Corporation,Healthcare,0.312096456279805,0.2902186077520513,347.31,20561655808,1022251008.0,0.1246753139837633,0.21533527400221386,0.909238084512766,1.0021852668946774,-0.045,7900.0,"Waters Corporation provides analytical workflow solutions in Asia, the Americas, and Europe. It operates through two segments: Waters and TA. The company designs, manufactures, sells, and services high and ultra-performance liquid chromatography, as well as mass spectrometry (MS) technology systems and support products, including chromatography columns, other consumable products, and post-warranty service plans. It also designs, manufactures, sells, and services thermal analysis, rheometry, and calorimetry instruments; and develops and supplies software-based products that interface with its instruments, as well as other manufacturers' instruments. In addition, the company offers MS technology instruments are used in drug discovery and development comprising clinical trial testing, the analysis of proteins in disease processes, nutritional safety analysis, and environmental testing. Further, the company provides thermal analysis, rheometry, and calorimetry instruments for use in predicting the suitability and stability of fine chemicals, pharmaceuticals, water, polymers, metals, and viscous liquids for various industrial, consumer good, and healthcare products, as well as for life science research. Its products are used by clinical, pharmaceutical, biochemical, industrial, nutritional safety, environmental, academic, and governmental customers working in research and development, quality assurance, and other laboratory applications. The company was founded in 1958 and is headquartered in Milford, Massachusetts.",0.0004227625853063
352,CTRA,Coterra Energy Inc.,Energy,0.40263335215809914,0.24636532791481164,27.29,20502704128,3795000064.0,0.14426725517380112,0.2562165224589743,0.7276839996386851,0.6853568308705781,-0.302,894.0,"Coterra Energy Inc., an independent oil and gas company, engages in the development, exploration, and production of oil, natural gas, and natural gas liquids in the United States. The company's properties include the Marcellus Shale with approximately 186,000 net acres in the dry gas window of the play located in Susquehanna County, Pennsylvania; Permian Basin properties with approximately 296,000 net acres located in west Texas and southeast New Mexico; and Anadarko Basin properties with approximately 182,000 net acres located in Oklahoma. It also operates natural gas and saltwater gathering and disposal systems in Texas. The company sells its natural gas to industrial customers, local distribution companies, oil and gas marketers, major energy companies, pipeline companies, and power generation facilities. Coterra Energy Inc. was incorporated in 1989 and is headquartered in Houston, Texas.",0.0004215504959261
353,ES,Eversource Energy (D/B/A),Utilities,0.2811309919044203,0.25919052222992794,57.89,20243380224,3838074880.0,0.02794189459803942,-0.1480680485751411,0.7039388603397033,0.7091335277655023,-0.111,10171.0,"Eversource Energy, a public utility holding company, engages in the energy delivery business. The company operates through Electric Distribution, Electric Transmission, Natural Gas Distribution, and Water Distribution segments. It is involved in the transmission and distribution of electricity; solar power facilities; and distribution of natural gas. The company operates regulated water utilities that provide water services to approximately 241,000 customers. It serves residential, commercial, industrial, municipal and fire protection, and other customers in Connecticut, Massachusetts, and New Hampshire. The company was formerly known as Northeast Utilities and changed its name to Eversource Energy in April 2015. Eversource Energy was incorporated in 1927 and is headquartered in Springfield, Massachusetts.",0.0004162186080125
354,JBHT,"J.B. Hunt Transport Services, I",Industrials,0.31327958184074395,0.2526729056297853,194.79,20121417728,1731149952.0,0.21929295259427017,0.22305278067470224,0.9065149348673182,1.0851085782818042,-0.095,34718.0,"J.B. Hunt Transport Services, Inc. provides surface transportation, delivery, and logistic services in the United States. It operates through five segments: Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS), Final Mile Services (FMS), and Truckload (JBT). The JBI segment offers intermodal freight solutions. It operates 118,171 pieces of company-owned trailing equipment; owns and maintains its chassis fleet of 100,825 units; and manages a fleet of 5,944 company-owned tractors, 436 independent contractor trucks, and 7,567 company drivers. The DCS segment designs, develops, and executes supply chain solutions that support various transportation networks. As of December 31, 2023, it operated 12,574 company-owned trucks, 674 customer-owned trucks, and 4 contractor trucks. The company also operates 27,194 owned pieces of trailing equipment and 5,406 customer-owned trailers. The ICS segment provides freight brokerage and transportation logistics solutions; flatbed, refrigerated, expedited, and less-than-truckload, as well as dry-van and intermodal solutions; online multimodal marketplace; and logistics management for customers to outsource their transportation functions. The FMS segment offers delivery services through 1,166 company-owned trucks, 225 customer-owned trucks, and 20 independent contractor trucks; and 1,212 owned pieces of trailing equipment and 102 customer-owned trailers. The JBT segment provides dry-van freight services by utilizing tractors and trailers operating over roads and highways through 27 company-owned tractors and 13,561 company-owned trailers. It also transports or arranges for the transportation of freight, such as general merchandise, specialty consumer items, appliances, forest and paper products, food and beverages, building materials, soaps and cosmetics, automotive parts, agricultural products, electronics, and chemicals. The company was incorporated in 1961 and is headquartered in Lowell, Arkansas.",0.0004137109704661
355,TDY,Teledyne Technologies Incorpora,Technology,0.3182183829018157,0.19963535067118054,424.03,20091092992,1363200000.0,0.18910373620706222,0.03393865015509512,1.0116065539076997,0.98353114662795,0.005,14900.0,"Teledyne Technologies Incorporated, together with its subsidiaries, provides enabling technologies for industrial growth markets in the United States and internationally. Its Digital Imaging segment provides visible spectrum sensors and digital cameras; and infrared, ultraviolet, visible, and X-ray spectra; as well as micro electromechanical systems and semiconductors, including analog-to-digital and digital-to-analog converters. This segment also offers cooled and uncooled infrared or thermal products, including sensors, camera cores, and camera systems; high-resolution, low-dose X-ray sensors, high-power microwave, and high-energy X-ray subsystems; and instruments for the measurement of physical properties and maritime products; as well as develops and manufactures multi-spectrum electro-optic/infrared imaging systems and associated products, such as lasers, optics, and radars, CBRNE (Chemical, Biological, Radiological, Nuclear and Explosive detectors), and unmanned air and ground systems. The company's Instrumentation segment offers monitoring, control, and electronic test and measurement equipment; and power and communications connectivity devices for distributed instrumentation systems and sensor networks. The company's Aerospace and Defense Electronics segment provides electronic components and subsystems, data acquisition and communications components and equipment, harsh environment interconnects, general aviation batteries, and other components; and onboard avionics systems and ground-based applications, aircraft data and connectivity solutions, hardware systems, and software applications. Its Engineered Systems segment offers systems engineering and integration, technology development, and manufacturing solutions for defense, space, environmental, and energy applications; and designs and manufactures electrochemical energy systems and electronics for military applications. The company was founded in 1960 and is headquartered in Thousand Oaks, California.",0.0004130874718573
356,PPL,PPL Corporation,Utilities,0.2735233845219635,0.17842570372459446,27.08,19974289408,3136000000.0,0.04848015350217083,0.10303184534789289,0.7974610933845697,0.4687619827971001,-0.113,6629.0,"PPL Corporation, an energy company, focuses on providing electricity and natural gas to approximately 3.6 million customers in the United States. It operates through three segments: Kentucky Regulated, Pennsylvania Regulated, and Rhode Island Regulated. The company delivers electricity to customers in Pennsylvania, Kentucky, Virginia, and Rhode Island; delivers natural gas to customers in Kentucky and Rhode Island; and generates electricity from power plants in Kentucky. PPL Corporation was founded in 1920 and is headquartered in Allentown, Pennsylvania.",0.0004106859052906
357,COO,"The Cooper Companies, Inc.",Healthcare,0.29154272472438153,0.22587805456467883,100.42,19959076864,882899968.0,0.11205432669664517,0.19535908233049248,0.9160117838831944,0.8501400030329925,0.085,15000.0,"The Cooper Companies, Inc., together with its subsidiaries, develops, manufactures, and markets contact lens wearers. The company operates in two segments, CooperVision and CooperSurgical. The CooperVision segment provides spherical lense, including lenses that correct near and farsightedness; and toric and multifocal lenses comprising lenses correcting vision challenges, such as astigmatism, presbyopia, and myopia in the Americas, Europe, Middle East, Africa, and Asia Pacific. The CooperSurgical segment focuses on family and women's health care, which provides fertility products and services, medical devices, and contraception, as well as cryostorage, such as cord blood and cord tissue storage to health care professionals and patients worldwide. It offers surgical and office products, including endosee endometrial imaging products, fetal pillow cephalic elevation devices for use in cesarean sections, illuminated speculum products, lone star retractor systems, loop electrosurgical excision procedure products, mara water ablation systems, paragard contraceptive IUDs, point-of-care, and uterine positioning products, as well as cryostorage, such as cord blood and cord tissue storage; fertility products and services, such as fertility consumables and equipment, donor gamete services, and genomic services, including genetic testing. The company sells its products to distributors, group purchasing organizations, eye care and health care professionals, including independent practices, corporate retailers, hospitals and clinics, and authorized resellers. The Cooper Companies, Inc. was founded in 1958 and is headquartered in San Ramon, California.",0.0004103731243312
358,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,0.44082144948340257,0.18905572085283678,165.11,19715950592,1724800000.0,0.2083634289788352,0.15441447121352025,1.256207211282137,0.573013295600283,0.068,187384.0,"Darden Restaurants, Inc., together with its subsidiaries, owns and operates full-service restaurants in the United States and Canada. It operates under Olive Garden, LongHorn Steakhouse, Cheddar's Scratch Kitchen, Yard House, The Capital Grille, Seasons 52, Bahama Breeze, Eddie V's Prime Seafood, and Capital Burger brand names. Darden Restaurants, Inc. was incorporated in 1995 and is based in Orlando, Florida.",0.0004053742715021
359,PFG,Principal Financial Group Inc,Financial Services,0.3833282037076703,0.21760391482401903,83.53,19702052864,1040600000.0,0.24477336455917653,0.2440973732672238,1.2966973130817383,0.9012430572651515,-0.146,19800.0,"Principal Financial Group, Inc. provides retirement, asset management, and insurance products and services to businesses, individuals, and institutional clients worldwide. The company operates through Retirement and Income Solutions, Principal Asset Management, and Benefits and Protection segments. The Retirement and Income Solutions segment provides retirement, and related financial products and services. It offers products and services for defined contribution plans, including 401(k) and 403(b) plans, defined benefit plans, nonqualified executive benefit plans, employee stock ownership plans, equity compensation, and pension risk transfer services; individual retirement accounts; investment only products; and mutual funds, individual variable annuities, registered index-linked annuities, and bank products, as well as trust and custody services. The Principal Asset Management segment provides equity, fixed income, real estate, and other alternative investments, as well as asset allocation, stable value management, and other structured investment strategies. It also offers pension accumulation products and services, mutual funds, asset management, income annuities, and life insurance accumulation products, as well as voluntary savings plans in Brazil, Chile, Mexico, Asia, China, Hong Kong Special Administrative Region, and Southeast Asia. The Benefits and Protection segment provides specialty benefits, such as group dental and vision insurance, group life insurance, and group and individual disability insurance, as well as administers group dental, disability, and vision benefits; and individual life insurance products comprising universal, variable universal, indexed universal, and term life insurance products. It also offers insurance solutions for small and medium-sized businesses and their owners, as well as employees. Principal Financial Group, Inc. was founded in 1879 and is based in Des Moines, Iowa.",0.0004050885241151
360,HBAN,Huntington Bancshares Incorpora,Financial Services,0.4090929947015923,0.3072795314238868,13.31,19376832512,,0.15832650198129805,0.3781445749558041,1.188586989814078,1.3250850936962597,-0.148,19955.0,"Huntington Bancshares Incorporated operates as the bank holding company for The Huntington National Bank that provides commercial, consumer, and mortgage banking services in the United States. The company offers financial products and services to consumer and business customers, including deposits, lending, payments, mortgage banking, dealer financing, investment management, trust, brokerage, insurance, and other financial products and services. It also provides 24-hour grace, asterisk-free checking, money scout, $50 safety zone, standby cash, early pay, instant access, savings goal getter, and Huntington heads up; digitally powered consumer and business financial solutions to consumer lending, regional banking, branch banking, and wealth management customers; direct and indirect consumer loans, as well as dealer finance loans and deposits; and private banking, wealth management and legacy planning through investment and portfolio management, fiduciary administration and trust, institutional custody, and full-service retail brokerage investment services. The company offers equipment financing, asset-based lending, distribution finance, structured lending, and municipal financing solutions, as well as Huntington ChoicePay. In addition, it offers lending, liquidity, treasury management and other payment services, and capital markets; government and non-profits, healthcare, technology and telecommunications, franchises, financial sponsors, and global services; and corporate risk management, institutional sales and trading, debt and equity issuance, and additional advisory services. The company offers its products through a network of channels, including branches and ATMs, online and mobile banking, and through customer call centers to customers in middle market banking, corporate, specialty, and government banking, asset finance, commercial real estate banking, and capital markets. The company was founded in 1866 and is headquartered in Columbus, Ohio.",0.0003984017573445
361,CBOE,"Cboe Global Markets, Inc.",Financial Services,0.2804871802196433,0.17794551703623976,180.92,19101894656,1200499968.0,0.199388792119221,0.4623759568511099,0.6188847565965964,0.11426210964263091,-0.036,1647.0,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",0.0003927488352313
362,AEE,Ameren Corporation,Utilities,0.2599931175880012,0.21020319221471273,71.68,19087595520,3140999936.0,0.055448931949731994,-0.061282797968538305,0.6852095903835987,0.4032937634214158,-0.209,9372.0,"Ameren Corporation, together with its subsidiaries, operates as a public utility holding company in the United States. The company operates through four segments: Ameren Missouri, Ameren Illinois Electric Distribution, Ameren Illinois Natural Gas, and Ameren Transmission. It engages in the rate-regulated electric generation, transmission, and distribution activities; and rate-regulated natural gas distribution business. In addition, the company generates electricity through coal, nuclear, and natural gas, as well as renewable sources, such as hydroelectric, wind, methane gas, and solar. It serves residential, commercial, and industrial customers. The company was founded in 1881 and is headquartered in Saint Louis, Missouri.",0.0003924548346042
363,VRSN,"VeriSign, Inc.",Technology,0.281477349644427,0.17851887099038738,188.85,19054964736,1044700032.0,0.04884803597326082,-0.04389279735882867,0.9757676428360027,0.6809269754592407,0.03,907.0,"VeriSign, Inc., together with its subsidiaries, provides domain name registry services and internet infrastructure that enables internet navigation for various recognized domain names worldwide. The company enables the security, stability, and resiliency of internet infrastructure and services, including providing root zone maintainer services, operating two of thirteen internet root servers; and offering registration services and authoritative resolution for the .com and .net domains, which supports global e-commerce. It operates directory for .name and .cc; and back-end systems for .edu, domain names. VeriSign, Inc. was incorporated in 1995 and is headquartered in Reston, Virginia.",0.0003917839219727
364,K,Kellanova,Consumer Defensive,0.22931538116154937,0.18431820355561307,55.55,18984712192,1820000000.0,0.07418675408296638,-0.031001201527657618,0.3408910370954022,0.22069231101073816,-0.172,23000.0,"Kellanova, together with its subsidiaries, manufactures and markets snacks and convenience foods in North America, Europe, Latin America, the Asia Pacific, the Middle East, Australia, and Africa. Its principal products include crackers, crisps, savory snacks, toaster pastries, cereal bars, granola bars and bites, ready-to-eat cereals, frozen waffles, veggie foods, and noodles. The company offers its products under the Kellogg's, Cheez-It, Pringles, Austin, Parati, RXBAR, Eggo, Morningstar Farms, Bisco, Club, Luxe, Minueto, Special K, Toasteds, Town House, Zesta, Zoo Cartoon, Choco Krispis, Crunchy Nut, Kashi, Nutri-Grain, Squares, Zucaritas, Rice Krispies Treats, Sucrilhos, Pop-Tarts, K-Time, Sunibrite, Split Stix, LCMs, Coco Pops, Krave, Frosties, Rice Krispies Squares, Incogmeato, Veggitizers, Gardenburger, Trink, Carr's, Kellogg's Extra, Müsli, Fruit n Fibre, Kellogg's Crunchy Nut, Country Store, Smacks, Honey Bsss, Zimmy's, Toppas, Tresor, Froot Ring, Chocos, Chex, Guardian, Just Right, Sultana Bran, Rice Bubbles, Sustain, and Choco Krispies brand names. It sells its products to retailers through direct sales forces, as well as brokers and distributors. The company was formerly known as Kellogg Company and changed its name to Kellanova in October 2023. Kellanova was founded in 1906 and is headquartered in Chicago, Illinois.",0.0003903394786165
365,J,Jacobs Solutions Inc.,Industrials,0.2890387393852166,0.21256110466370817,150.03,18851420160,1482252032.0,0.21321685422490377,0.38686688377606515,0.9316997931345093,0.8464942556137567,0.095,60000.0,"Jacobs Solutions Inc. provides consulting, technical, engineering, scientific, and project delivery services for the government and private sectors in the United States, Europe, Canada, India, Asia, Australia, New Zealand, the Middle East, and Africa. It operates through Critical Mission Solutions, People & Places Solutions, Divergent Solutions, and PA Consulting segments. The company offers cyber, data analytics, systems and software application integration and consulting, enterprise level and mission IT, design, nuclear, and enterprise level operations and maintenance services; software development, testing, mission integration, program management, research, development, test, evaluation services, training, and environmental remediation services; and other technical consulting solutions, as well as construction and construction management services. It also provides consulting services for consumer and manufacturing, defense and security, energy and utilities, financial services, government, health and life sciences, and transport industries. The company was founded in 1947 and is headquartered in Dallas, Texas.",0.0003875988975769
